Patient ID: 74, Timestamp: 1746967358911, Label: ECG, Data: -0.015754274823962543
Patient ID: 6, Timestamp: 1746967360898, Label: ECG, Data: 0.08800236457556093
Patient ID: 14, Timestamp: 1746967360899, Label: ECG, Data: 0.11572887469181908
Patient ID: 86, Timestamp: 1746967360912, Label: ECG, Data: -0.370189197967153
Patient ID: 90, Timestamp: 1746967360912, Label: ECG, Data: 0.23656398748275304
Patient ID: 65, Timestamp: 1746967360912, Label: ECG, Data: 0.3919887267437235
Patient ID: 64, Timestamp: 1746967360912, Label: ECG, Data: -0.19160960731551355
Patient ID: 74, Timestamp: 1746967360913, Label: ECG, Data: -0.5087721315284531
Patient ID: 84, Timestamp: 1746967360912, Label: ECG, Data: 0.2960915528537402
Patient ID: 98, Timestamp: 1746967360912, Label: ECG, Data: 0.05475432576729662
Patient ID: 16, Timestamp: 1746967360913, Label: ECG, Data: 0.2837601447278721
Patient ID: 12, Timestamp: 1746967360914, Label: ECG, Data: -0.18243515581768263
Patient ID: 22, Timestamp: 1746967360914, Label: ECG, Data: 0.4560471303349718
Patient ID: 30, Timestamp: 1746967360914, Label: ECG, Data: -0.3521434044925089
Patient ID: 8, Timestamp: 1746967360913, Label: ECG, Data: -0.33224853151747447
Patient ID: 94, Timestamp: 1746967360918, Label: ECG, Data: -0.5377025987726528
Patient ID: 81, Timestamp: 1746967360928, Label: ECG, Data: 0.17063429664126709
Patient ID: 63, Timestamp: 1746967360928, Label: ECG, Data: 0.027638182461969574
Patient ID: 25, Timestamp: 1746967360928, Label: ECG, Data: 0.4126751746948982
Patient ID: 23, Timestamp: 1746967360943, Label: ECG, Data: 0.7266959336166292
Patient ID: 52, Timestamp: 1746967360943, Label: ECG, Data: -0.15956715687726133
Patient ID: 100, Timestamp: 1746967360943, Label: ECG, Data: 0.15006825275112742
Patient ID: 36, Timestamp: 1746967360943, Label: ECG, Data: -0.37590326649080624
Patient ID: 28, Timestamp: 1746967360944, Label: ECG, Data: -0.5098334053052826
Patient ID: 80, Timestamp: 1746967360943, Label: ECG, Data: -0.3292314627322802
Patient ID: 47, Timestamp: 1746967360944, Label: ECG, Data: 0.36033347378141756
Patient ID: 26, Timestamp: 1746967360946, Label: ECG, Data: -0.5272578218762424
Patient ID: 99, Timestamp: 1746967360946, Label: ECG, Data: 0.22222448977075837
Patient ID: 45, Timestamp: 1746967360946, Label: ECG, Data: -0.12818826012326298
Patient ID: 51, Timestamp: 1746967360949, Label: ECG, Data: -0.5795737942453528
Patient ID: 58, Timestamp: 1746967360948, Label: ECG, Data: -0.040338743161494085
Patient ID: 85, Timestamp: 1746967360948, Label: ECG, Data: 0.25187369748418137
Patient ID: 55, Timestamp: 1746967360946, Label: ECG, Data: 0.7444190962979831
Patient ID: 54, Timestamp: 1746967360949, Label: ECG, Data: -0.1039351300878889
Patient ID: 34, Timestamp: 1746967360948, Label: ECG, Data: 0.43291234082363483
Patient ID: 17, Timestamp: 1746967360947, Label: ECG, Data: -0.1793629688269294
Patient ID: 91, Timestamp: 1746967360945, Label: ECG, Data: 0.594781320761082
Patient ID: 93, Timestamp: 1746967360949, Label: ECG, Data: -0.3566536802857928
Patient ID: 18, Timestamp: 1746967360949, Label: ECG, Data: 0.29213203250315245
Patient ID: 2, Timestamp: 1746967360949, Label: ECG, Data: -0.35079389451092774
Patient ID: 4, Timestamp: 1746967360944, Label: ECG, Data: 0.161735790874369
Patient ID: 70, Timestamp: 1746967360949, Label: ECG, Data: 0.7893977017360271
Patient ID: 31, Timestamp: 1746967360949, Label: ECG, Data: -0.5097521425812174
Patient ID: 19, Timestamp: 1746967360949, Label: ECG, Data: 0.5302544989217531
Patient ID: 10, Timestamp: 1746967360949, Label: ECG, Data: -0.5690750892695287
Patient ID: 82, Timestamp: 1746967360949, Label: ECG, Data: 0.25956881722419756
Patient ID: 78, Timestamp: 1746967360949, Label: ECG, Data: 0.5187605855829938
Patient ID: 67, Timestamp: 1746967360949, Label: ECG, Data: -0.1810804809114031
Patient ID: 27, Timestamp: 1746967360949, Label: ECG, Data: -0.3268435342156343
Patient ID: 13, Timestamp: 1746967360949, Label: ECG, Data: 0.08729715912908469
Patient ID: 61, Timestamp: 1746967361880, Label: ECG, Data: -0.3995225134411254
Patient ID: 92, Timestamp: 1746967361883, Label: ECG, Data: -0.35309906563633425
Patient ID: 89, Timestamp: 1746967361884, Label: ECG, Data: 0.04221651796088739
Patient ID: 96, Timestamp: 1746967361886, Label: ECG, Data: -0.3390299700601118
Patient ID: 66, Timestamp: 1746967361888, Label: ECG, Data: -0.605592879530323
Patient ID: 41, Timestamp: 1746967361889, Label: ECG, Data: -0.2356005147768331
Patient ID: 9, Timestamp: 1746967361890, Label: ECG, Data: 0.49715377433546765
Patient ID: 76, Timestamp: 1746967361891, Label: ECG, Data: -0.6088975461614248
Patient ID: 73, Timestamp: 1746967361891, Label: ECG, Data: 0.4030077843622251
Patient ID: 97, Timestamp: 1746967361892, Label: ECG, Data: -0.01761786929892923
Patient ID: 20, Timestamp: 1746967361892, Label: ECG, Data: 0.276756821227836
Patient ID: 37, Timestamp: 1746967361893, Label: ECG, Data: -0.569569436234677
Patient ID: 48, Timestamp: 1746967361893, Label: ECG, Data: -0.3481602524278755
Patient ID: 71, Timestamp: 1746967361895, Label: ECG, Data: 0.28390381661695474
Patient ID: 62, Timestamp: 1746967361895, Label: ECG, Data: 0.34135886978804164
Patient ID: 7, Timestamp: 1746967361895, Label: ECG, Data: 0.14927718283338826
Patient ID: 38, Timestamp: 1746967361895, Label: ECG, Data: 0.30983542370158096
Patient ID: 56, Timestamp: 1746967361895, Label: ECG, Data: 0.021756157753146342
Patient ID: 77, Timestamp: 1746967361897, Label: ECG, Data: -0.5997458400154256
Patient ID: 24, Timestamp: 1746967361895, Label: ECG, Data: 9.300566562660192E-4
Patient ID: 6, Timestamp: 1746967361897, Label: ECG, Data: 0.1363253210666077
Patient ID: 11, Timestamp: 1746967361897, Label: ECG, Data: -0.05495124479850329
Patient ID: 14, Timestamp: 1746967361899, Label: ECG, Data: 0.19036849247319196
Patient ID: 83, Timestamp: 1746967361898, Label: ECG, Data: -0.58524823760078
Patient ID: 64, Timestamp: 1746967361911, Label: ECG, Data: 0.40420817309267476
Patient ID: 86, Timestamp: 1746967361911, Label: ECG, Data: 0.20315858783755963
Patient ID: 90, Timestamp: 1746967361911, Label: ECG, Data: -0.32020196271392093
Patient ID: 42, Timestamp: 1746967361911, Label: ECG, Data: -0.5320197489477807
Patient ID: 84, Timestamp: 1746967361911, Label: ECG, Data: 0.25024320857196913
Patient ID: 98, Timestamp: 1746967361911, Label: ECG, Data: -0.5894580026224413
Patient ID: 74, Timestamp: 1746967361911, Label: ECG, Data: 0.11847101253068436
Patient ID: 8, Timestamp: 1746967361911, Label: ECG, Data: -0.343899504421796
Patient ID: 65, Timestamp: 1746967361911, Label: ECG, Data: -0.0018615333313705268
Patient ID: 16, Timestamp: 1746967361914, Label: ECG, Data: -0.2799828256251
Patient ID: 12, Timestamp: 1746967361914, Label: ECG, Data: 0.04806174861973006
Patient ID: 22, Timestamp: 1746967361914, Label: ECG, Data: 0.4009407192770639
Patient ID: 30, Timestamp: 1746967361914, Label: ECG, Data: 0.64145292750001
Patient ID: 94, Timestamp: 1746967361926, Label: ECG, Data: -0.35276933916045927
Patient ID: 81, Timestamp: 1746967361926, Label: ECG, Data: 0.5989653808849786
Patient ID: 1, Timestamp: 1746967361926, Label: ECG, Data: 0.24338699935498076
Patient ID: 39, Timestamp: 1746967361926, Label: ECG, Data: -0.06778385058904485
Patient ID: 63, Timestamp: 1746967361927, Label: ECG, Data: -0.527525507664624
Patient ID: 25, Timestamp: 1746967361927, Label: ECG, Data: 0.1076290879113677
Patient ID: 3, Timestamp: 1746967361929, Label: ECG, Data: -0.14537692916658226
Patient ID: 23, Timestamp: 1746967361942, Label: ECG, Data: 0.20219000476489837
Patient ID: 52, Timestamp: 1746967361942, Label: ECG, Data: 0.738478513223553
Patient ID: 36, Timestamp: 1746967361942, Label: ECG, Data: 0.33519548965766616
Patient ID: 100, Timestamp: 1746967361942, Label: ECG, Data: -0.5426434435257321
Patient ID: 80, Timestamp: 1746967361942, Label: ECG, Data: -0.3391605548448885
Patient ID: 28, Timestamp: 1746967361942, Label: ECG, Data: 0.2887642018541224
Patient ID: 29, Timestamp: 1746967361942, Label: ECG, Data: -0.43371007354265
Patient ID: 57, Timestamp: 1746967361943, Label: ECG, Data: 0.05481641382321446
Patient ID: 4, Timestamp: 1746967361942, Label: ECG, Data: -0.2662534752485095
Patient ID: 91, Timestamp: 1746967361943, Label: ECG, Data: 0.07828634818954211
Patient ID: 26, Timestamp: 1746967361943, Label: ECG, Data: 0.6767449087791403
Patient ID: 47, Timestamp: 1746967361942, Label: ECG, Data: 0.22639974200983096
Patient ID: 45, Timestamp: 1746967361949, Label: ECG, Data: 0.5450003947731408
Patient ID: 44, Timestamp: 1746967361949, Label: ECG, Data: -0.1532141880817275
Patient ID: 99, Timestamp: 1746967361949, Label: ECG, Data: 0.5635889879731489
Patient ID: 55, Timestamp: 1746967361950, Label: ECG, Data: 0.27554021130080825
Patient ID: 17, Timestamp: 1746967361950, Label: ECG, Data: -0.4880394274822051
Patient ID: 85, Timestamp: 1746967361950, Label: ECG, Data: 0.3295194803246785
Patient ID: 34, Timestamp: 1746967361951, Label: ECG, Data: 0.6260153475701447
Patient ID: 58, Timestamp: 1746967361951, Label: ECG, Data: 0.6813603348700918
Patient ID: 50, Timestamp: 1746967361951, Label: ECG, Data: 0.7348650369033504
Patient ID: 19, Timestamp: 1746967361952, Label: ECG, Data: 0.39789031107041967
Patient ID: 70, Timestamp: 1746967361952, Label: ECG, Data: -0.033529686356495544
Patient ID: 18, Timestamp: 1746967361956, Label: ECG, Data: -0.06868711051841335
Patient ID: 31, Timestamp: 1746967361956, Label: ECG, Data: -0.03778474232901773
Patient ID: 87, Timestamp: 1746967361958, Label: ECG, Data: 0.0052470517347476715
Patient ID: 79, Timestamp: 1746967361958, Label: ECG, Data: -0.5263169845870252
Patient ID: 54, Timestamp: 1746967361958, Label: ECG, Data: -0.1625728848092915
Patient ID: 2, Timestamp: 1746967361958, Label: ECG, Data: -0.08968225193150027
Patient ID: 93, Timestamp: 1746967361958, Label: ECG, Data: -0.24086262954348403
Patient ID: 27, Timestamp: 1746967361959, Label: ECG, Data: 0.34431502950071635
Patient ID: 51, Timestamp: 1746967361959, Label: ECG, Data: -0.02543931021077629
Patient ID: 10, Timestamp: 1746967361959, Label: ECG, Data: -0.5486273929204608
Patient ID: 78, Timestamp: 1746967361960, Label: ECG, Data: 0.41545286045079177
Patient ID: 82, Timestamp: 1746967361959, Label: ECG, Data: 0.24423567900207208
Patient ID: 13, Timestamp: 1746967361960, Label: ECG, Data: -0.1718224238640097
Patient ID: 67, Timestamp: 1746967361960, Label: ECG, Data: 0.6530651111101572
Patient ID: 89, Timestamp: 1746967362881, Label: ECG, Data: 0.024897258191075532
Patient ID: 96, Timestamp: 1746967362881, Label: ECG, Data: -0.1566964969426965
Patient ID: 61, Timestamp: 1746967362881, Label: ECG, Data: 0.38103479978526295
Patient ID: 92, Timestamp: 1746967362881, Label: ECG, Data: -0.10667866751131509
Patient ID: 46, Timestamp: 1746967362887, Label: ECG, Data: 0.7795279784368665
Patient ID: 66, Timestamp: 1746967362888, Label: ECG, Data: 0.4532968950666924
Patient ID: 49, Timestamp: 1746967362887, Label: ECG, Data: 0.06321845431579162
Patient ID: 60, Timestamp: 1746967362887, Label: ECG, Data: -0.48227057483314306
Patient ID: 35, Timestamp: 1746967362896, Label: ECG, Data: -0.33229143825236146
Patient ID: 41, Timestamp: 1746967362896, Label: ECG, Data: 0.24414749166160563
Patient ID: 9, Timestamp: 1746967362897, Label: ECG, Data: 0.7263580955982335
Patient ID: 53, Timestamp: 1746967362897, Label: ECG, Data: -0.602324626130663
Patient ID: 76, Timestamp: 1746967362897, Label: ECG, Data: 0.04654876095852588
Patient ID: 97, Timestamp: 1746967362898, Label: ECG, Data: -0.3476115206874229
Patient ID: 73, Timestamp: 1746967362897, Label: ECG, Data: 0.005982391420730093
Patient ID: 40, Timestamp: 1746967362899, Label: ECG, Data: -0.033792077829722565
Patient ID: 37, Timestamp: 1746967362898, Label: ECG, Data: 0.47142177373698185
Patient ID: 62, Timestamp: 1746967362899, Label: ECG, Data: -0.48997440267158876
Patient ID: 71, Timestamp: 1746967362899, Label: ECG, Data: -0.2976520742993829
Patient ID: 48, Timestamp: 1746967362898, Label: ECG, Data: 0.6186415964175715
Patient ID: 38, Timestamp: 1746967362898, Label: ECG, Data: -0.4384878377898833
Patient ID: 20, Timestamp: 1746967362898, Label: ECG, Data: -0.1755348619831105
Patient ID: 7, Timestamp: 1746967362899, Label: ECG, Data: 0.5238719456638381
Patient ID: 83, Timestamp: 1746967362900, Label: ECG, Data: -0.473426196078842
Patient ID: 90, Timestamp: 1746967362906, Label: ECG, Data: 0.4649087974123801
Patient ID: 77, Timestamp: 1746967362900, Label: ECG, Data: 0.13472973128284316
Patient ID: 11, Timestamp: 1746967362900, Label: ECG, Data: 0.02999089905341607
Patient ID: 56, Timestamp: 1746967362899, Label: ECG, Data: 0.2538843195358602
Patient ID: 24, Timestamp: 1746967362900, Label: ECG, Data: -0.540627104421247
Patient ID: 6, Timestamp: 1746967362900, Label: ECG, Data: 0.18869727778839696
Patient ID: 14, Timestamp: 1746967362901, Label: ECG, Data: -0.0040475425672009836
Patient ID: 86, Timestamp: 1746967362902, Label: ECG, Data: 0.5081258078299288
Patient ID: 15, Timestamp: 1746967362911, Label: ECG, Data: -0.15676180773445095
Patient ID: 65, Timestamp: 1746967362911, Label: ECG, Data: 0.41324784909712375
Patient ID: 64, Timestamp: 1746967362911, Label: ECG, Data: 0.010221260281304451
Patient ID: 42, Timestamp: 1746967362912, Label: ECG, Data: 0.15929905955621698
Patient ID: 84, Timestamp: 1746967362912, Label: ECG, Data: 0.21192182420950362
Patient ID: 98, Timestamp: 1746967362912, Label: ECG, Data: -0.4677824689221847
Patient ID: 72, Timestamp: 1746967362912, Label: ECG, Data: -0.05315346285173664
Patient ID: 30, Timestamp: 1746967362913, Label: ECG, Data: -0.4296314891875186
Patient ID: 22, Timestamp: 1746967362913, Label: ECG, Data: 0.16454693562490103
Patient ID: 74, Timestamp: 1746967362912, Label: ECG, Data: -0.08286664930158989
Patient ID: 8, Timestamp: 1746967362912, Label: ECG, Data: 0.7668026045073763
Patient ID: 95, Timestamp: 1746967362913, Label: ECG, Data: 0.17855540551535362
Patient ID: 16, Timestamp: 1746967362913, Label: ECG, Data: 0.2657936727211581
Patient ID: 94, Timestamp: 1746967362919, Label: ECG, Data: 0.6966410672544869
Patient ID: 12, Timestamp: 1746967362914, Label: ECG, Data: -0.49785033175456467
Patient ID: 1, Timestamp: 1746967362928, Label: ECG, Data: 0.7588074571312385
Patient ID: 39, Timestamp: 1746967362928, Label: ECG, Data: 0.38586197892596197
Patient ID: 63, Timestamp: 1746967362928, Label: ECG, Data: -0.37472659197713276
Patient ID: 81, Timestamp: 1746967362928, Label: ECG, Data: -0.15312210352695
Patient ID: 25, Timestamp: 1746967362928, Label: ECG, Data: 0.2297169973658381
Patient ID: 3, Timestamp: 1746967362930, Label: ECG, Data: 0.19470534829479041
Patient ID: 23, Timestamp: 1746967362943, Label: ECG, Data: -0.1261212962140504
Patient ID: 52, Timestamp: 1746967362943, Label: ECG, Data: 0.13375848891601297
Patient ID: 36, Timestamp: 1746967362943, Label: ECG, Data: -0.4777249045786434
Patient ID: 28, Timestamp: 1746967362943, Label: ECG, Data: 0.16543671320033992
Patient ID: 4, Timestamp: 1746967362943, Label: ECG, Data: 0.4997307684311637
Patient ID: 100, Timestamp: 1746967362943, Label: ECG, Data: -0.406416707824983
Patient ID: 47, Timestamp: 1746967362943, Label: ECG, Data: -0.5965989456403048
Patient ID: 91, Timestamp: 1746967362943, Label: ECG, Data: 0.037988809834694146
Patient ID: 80, Timestamp: 1746967362943, Label: ECG, Data: -0.3404512211808963
Patient ID: 57, Timestamp: 1746967362943, Label: ECG, Data: 0.4432905043205604
Patient ID: 29, Timestamp: 1746967362943, Label: ECG, Data: -0.23482912575630682
Patient ID: 26, Timestamp: 1746967362943, Label: ECG, Data: -0.08689028038312423
Patient ID: 69, Timestamp: 1746967362943, Label: ECG, Data: 0.04868715855263529
Patient ID: 44, Timestamp: 1746967362948, Label: ECG, Data: -0.3303340315218603
Patient ID: 45, Timestamp: 1746967362943, Label: ECG, Data: -0.12978552647663677
Patient ID: 99, Timestamp: 1746967362949, Label: ECG, Data: -0.0694204603602046
Patient ID: 55, Timestamp: 1746967362950, Label: ECG, Data: 0.0908014633029625
Patient ID: 17, Timestamp: 1746967362950, Label: ECG, Data: 0.2704587616307864
Patient ID: 68, Timestamp: 1746967362951, Label: ECG, Data: 0.21601695182397568
Patient ID: 85, Timestamp: 1746967362951, Label: ECG, Data: -0.4498778492386688
Patient ID: 58, Timestamp: 1746967362951, Label: ECG, Data: 0.29913623031319914
Patient ID: 34, Timestamp: 1746967362951, Label: ECG, Data: 0.2760064365905713
Patient ID: 50, Timestamp: 1746967362951, Label: ECG, Data: -0.019909167039011244
Patient ID: 19, Timestamp: 1746967362952, Label: ECG, Data: 0.12403138133323754
Patient ID: 70, Timestamp: 1746967362952, Label: ECG, Data: -0.5823623127366093
Patient ID: 18, Timestamp: 1746967362952, Label: ECG, Data: 0.6025149287584769
Patient ID: 31, Timestamp: 1746967362952, Label: ECG, Data: -0.6001006148646357
Patient ID: 32, Timestamp: 1746967362952, Label: ECG, Data: -0.2727456129990604
Patient ID: 87, Timestamp: 1746967362953, Label: ECG, Data: -0.17884623254678098
Patient ID: 5, Timestamp: 1746967362953, Label: ECG, Data: -0.050940128627396206
Patient ID: 2, Timestamp: 1746967362955, Label: ECG, Data: -0.5961296085159694
Patient ID: 79, Timestamp: 1746967362957, Label: ECG, Data: 0.5221398274561067
Patient ID: 54, Timestamp: 1746967362957, Label: ECG, Data: 0.26840165931844695
Patient ID: 93, Timestamp: 1746967362957, Label: ECG, Data: 0.23389086139123036
Patient ID: 51, Timestamp: 1746967362958, Label: ECG, Data: -0.5412914916563221
Patient ID: 27, Timestamp: 1746967362958, Label: ECG, Data: -0.18453880227880462
Patient ID: 82, Timestamp: 1746967362958, Label: ECG, Data: -0.19447815160818197
Patient ID: 21, Timestamp: 1746967362958, Label: ECG, Data: -0.45052481815419
Patient ID: 59, Timestamp: 1746967362958, Label: ECG, Data: -0.5886973561650858
Patient ID: 10, Timestamp: 1746967362958, Label: ECG, Data: 0.6301512368250539
Patient ID: 43, Timestamp: 1746967362958, Label: ECG, Data: -0.3264495026029748
Patient ID: 33, Timestamp: 1746967362958, Label: ECG, Data: -0.44792290216297787
Patient ID: 75, Timestamp: 1746967362958, Label: ECG, Data: -0.27118279324912176
Patient ID: 13, Timestamp: 1746967362959, Label: ECG, Data: -0.2593581020548217
Patient ID: 67, Timestamp: 1746967362958, Label: ECG, Data: 0.405448579531381
Patient ID: 88, Timestamp: 1746967362959, Label: ECG, Data: 0.49958844626797105
Patient ID: 78, Timestamp: 1746967362959, Label: ECG, Data: 0.5062134846692723
Patient ID: 61, Timestamp: 1746967363879, Label: ECG, Data: -0.31585776708273566
Patient ID: 92, Timestamp: 1746967363895, Label: ECG, Data: -0.4103012728682193
Patient ID: 96, Timestamp: 1746967363895, Label: ECG, Data: -0.4696311592456858
Patient ID: 89, Timestamp: 1746967363895, Label: ECG, Data: 0.2998437517933273
Patient ID: 49, Timestamp: 1746967363895, Label: ECG, Data: 0.1751057656838505
Patient ID: 60, Timestamp: 1746967363895, Label: ECG, Data: 0.7691861929254866
Patient ID: 46, Timestamp: 1746967363895, Label: ECG, Data: 0.3848117221991782
Patient ID: 35, Timestamp: 1746967363895, Label: ECG, Data: -0.3583049580412388
Patient ID: 41, Timestamp: 1746967363895, Label: ECG, Data: -0.5596218896626073
Patient ID: 66, Timestamp: 1746967363895, Label: ECG, Data: 0.48887688032542403
Patient ID: 73, Timestamp: 1746967363895, Label: ECG, Data: 0.11265540508238711
Patient ID: 9, Timestamp: 1746967363895, Label: ECG, Data: 0.5311787554167108
Patient ID: 48, Timestamp: 1746967363896, Label: ECG, Data: -0.2591848837155589
Patient ID: 56, Timestamp: 1746967363896, Label: ECG, Data: -0.37488101411981556
Patient ID: 71, Timestamp: 1746967363896, Label: ECG, Data: -0.04759353627431878
Patient ID: 53, Timestamp: 1746967363895, Label: ECG, Data: 0.5057847902751933
Patient ID: 37, Timestamp: 1746967363896, Label: ECG, Data: 0.3306197066782956
Patient ID: 97, Timestamp: 1746967363896, Label: ECG, Data: -0.5898631866156706
Patient ID: 20, Timestamp: 1746967363896, Label: ECG, Data: 0.1254921969212498
Patient ID: 38, Timestamp: 1746967363896, Label: ECG, Data: 0.7336954890668884
Patient ID: 76, Timestamp: 1746967363895, Label: ECG, Data: 0.1416371807868569
Patient ID: 24, Timestamp: 1746967363896, Label: ECG, Data: -0.25650741967112084
Patient ID: 7, Timestamp: 1746967363896, Label: ECG, Data: -0.18756302117396237
Patient ID: 11, Timestamp: 1746967363896, Label: ECG, Data: 0.7243656957113775
Patient ID: 62, Timestamp: 1746967363896, Label: ECG, Data: 0.33562029323319165
Patient ID: 77, Timestamp: 1746967363896, Label: ECG, Data: 0.2533752446428648
Patient ID: 40, Timestamp: 1746967363896, Label: ECG, Data: -0.3212912131843769
